date,time,country,level,summary,dateYear,dateMonth,dateDay,miltime,dateAdded
Monday January 09 2023,04:00 PM,US,1.0,Consumer Inflation Expectations DEC,2023.0,1.0,9.0,16:00,2023-11-22 11:37:47
Monday January 09 2023,04:30 PM,US,1.0,3-Month Bill Auction,2023.0,1.0,9.0,16:30,2023-11-22 11:37:47
Monday January 09 2023,04:30 PM,US,1.0,6-Month Bill Auction,2023.0,1.0,9.0,16:30,2023-11-22 11:37:47
Monday January 09 2023,08:00 PM,US,1.0,Consumer Credit Change NOV,2023.0,1.0,9.0,20:00,2023-11-22 11:37:47
Tuesday January 10 2023,11:00 PM,US,1.0,NFIB Business Optimism Index DEC,2023.0,1.0,10.0,23:00,2023-11-22 11:37:47
Tuesday January 10 2023,01:55 PM,US,1.0,Redbook YoY JAN/07,2023.0,1.0,10.0,13:55,2023-11-22 11:37:47
Tuesday January 10 2023,02:00 PM,US,2.0,Fed Chair Powell Speech,2023.0,1.0,10.0,14:00,2023-11-22 11:37:47
Tuesday January 10 2023,03:00 PM,US,2.0,IBD/TIPP Economic Optimism JAN,2023.0,1.0,10.0,15:00,2023-11-22 11:37:47
Tuesday January 10 2023,03:00 PM,US,1.0,Wholesale Inventories MoM NOV,2023.0,1.0,10.0,15:00,2023-11-22 11:37:47
Tuesday January 10 2023,06:00 PM,US,1.0,3-Year Note Auction,2023.0,1.0,10.0,18:00,2023-11-22 11:37:47
Tuesday January 10 2023,09:30 PM,US,2.0,API Crude Oil Stock Change JAN/06,2023.0,1.0,10.0,21:30,2023-11-22 11:37:47
Wednesday January 11 2023,12:00 AM,US,2.0,MBA 30-Year Mortgage Rate JAN/06,2023.0,1.0,11.0,00:00,2023-11-22 11:37:47
Wednesday January 11 2023,12:00 AM,US,1.0,MBA Mortgage Market Index JAN/06,2023.0,1.0,11.0,00:00,2023-11-22 11:37:47
Wednesday January 11 2023,12:00 AM,US,1.0,MBA Mortgage Refinance Index JAN/06,2023.0,1.0,11.0,00:00,2023-11-22 11:37:47
Wednesday January 11 2023,12:00 AM,US,1.0,MBA Purchase Index JAN/06,2023.0,1.0,11.0,00:00,2023-11-22 11:37:47
Wednesday January 11 2023,12:00 AM,US,1.0,MBA Mortgage Applications JAN/06,2023.0,1.0,11.0,00:00,2023-11-22 11:37:47
Wednesday January 11 2023,03:30 PM,US,2.0,EIA Crude Oil Stocks Change JAN/06,2023.0,1.0,11.0,15:30,2023-11-22 11:37:47
Wednesday January 11 2023,03:30 PM,US,2.0,EIA Gasoline Stocks Change JAN/06,2023.0,1.0,11.0,15:30,2023-11-22 11:37:47
Wednesday January 11 2023,03:30 PM,US,1.0,EIA Heating Oil Stocks Change JAN/06,2023.0,1.0,11.0,15:30,2023-11-22 11:37:47
Wednesday January 11 2023,03:30 PM,US,1.0,EIA Refinery Crude Runs Change JAN/06,2023.0,1.0,11.0,15:30,2023-11-22 11:37:47
Wednesday January 11 2023,03:30 PM,US,1.0,EIA Crude Oil Imports Change JAN/06,2023.0,1.0,11.0,15:30,2023-11-22 11:37:47
Wednesday January 11 2023,03:30 PM,US,1.0,EIA Cushing Crude Oil Stocks Change JAN/06,2023.0,1.0,11.0,15:30,2023-11-22 11:37:47
Wednesday January 11 2023,03:30 PM,US,1.0,EIA Distillate Fuel Production Change JAN/06,2023.0,1.0,11.0,15:30,2023-11-22 11:37:47
Wednesday January 11 2023,03:30 PM,US,1.0,EIA Distillate Stocks Change JAN/06,2023.0,1.0,11.0,15:30,2023-11-22 11:37:47
Wednesday January 11 2023,03:30 PM,US,1.0,EIA Gasoline Production Change JAN/06,2023.0,1.0,11.0,15:30,2023-11-22 11:37:47
Wednesday January 11 2023,04:30 PM,US,1.0,17-Week Bill Auction,2023.0,1.0,11.0,16:30,2023-11-22 11:37:47
Wednesday January 11 2023,06:00 PM,US,1.0,10-Year Note Auction,2023.0,1.0,11.0,18:00,2023-11-22 11:37:47
Thursday January 12 2023,01:30 PM,US,3.0,Core Inflation Rate YoY DEC,2023.0,1.0,12.0,13:30,2023-11-22 11:37:47
Thursday January 12 2023,01:30 PM,US,3.0,Inflation Rate YoY DEC,2023.0,1.0,12.0,13:30,2023-11-22 11:37:47
Thursday January 12 2023,01:30 PM,US,2.0,Inflation Rate MoM DEC,2023.0,1.0,12.0,13:30,2023-11-22 11:37:47
Thursday January 12 2023,01:30 PM,US,2.0,Initial Jobless Claims JAN/07,2023.0,1.0,12.0,13:30,2023-11-22 11:37:47
Thursday January 12 2023,01:30 PM,US,2.0,Core Inflation Rate MoM DEC,2023.0,1.0,12.0,13:30,2023-11-22 11:37:47
Thursday January 12 2023,01:30 PM,US,2.0,CPI DEC,2023.0,1.0,12.0,13:30,2023-11-22 11:37:47
Thursday January 12 2023,01:30 PM,US,1.0,Continuing Jobless Claims DEC/31,2023.0,1.0,12.0,13:30,2023-11-22 11:37:47
Thursday January 12 2023,01:30 PM,US,1.0,Jobless Claims 4-week Average JAN/07,2023.0,1.0,12.0,13:30,2023-11-22 11:37:47
Thursday January 12 2023,03:30 PM,US,1.0,EIA Natural Gas Stocks Change JAN/06,2023.0,1.0,12.0,15:30,2023-11-22 11:37:47
Thursday January 12 2023,04:30 PM,US,1.0,4-Week Bill Auction,2023.0,1.0,12.0,16:30,2023-11-22 11:37:47
Thursday January 12 2023,04:30 PM,US,1.0,8-Week Bill Auction,2023.0,1.0,12.0,16:30,2023-11-22 11:37:47
Thursday January 12 2023,05:00 PM,US,1.0,WASDE Report,2023.0,1.0,12.0,17:00,2023-11-22 11:37:47
Thursday January 12 2023,05:00 PM,US,1.0,Quarterly Grain Stocks - Corn DEC,2023.0,1.0,12.0,17:00,2023-11-22 11:37:47
Thursday January 12 2023,05:00 PM,US,1.0,Quarterly Grain Stocks - Soy DEC,2023.0,1.0,12.0,17:00,2023-11-22 11:37:47
Thursday January 12 2023,05:00 PM,US,1.0,Quarterly Grain Stocks - Wheat DEC,2023.0,1.0,12.0,17:00,2023-11-22 11:37:47
Thursday January 12 2023,06:00 PM,US,1.0,30-Year Bond Auction,2023.0,1.0,12.0,18:00,2023-11-22 11:37:47
Thursday January 12 2023,07:00 PM,US,2.0,Monthly Budget Statement DEC,2023.0,1.0,12.0,19:00,2023-11-22 11:37:47
Friday January 13 2023,12:30 AM,US,2.0,Fed Harker Speech,2023.0,1.0,13.0,00:30,2023-11-22 11:37:47
Friday January 13 2023,01:30 PM,US,2.0,Import Prices MoM DEC,2023.0,1.0,13.0,13:30,2023-11-22 11:37:47
Friday January 13 2023,01:30 PM,US,2.0,Export Prices MoM DEC,2023.0,1.0,13.0,13:30,2023-11-22 11:37:47
Friday January 13 2023,01:30 PM,US,1.0,Export Prices YoY DEC,2023.0,1.0,13.0,13:30,2023-11-22 11:37:47
Friday January 13 2023,01:30 PM,US,1.0,Import Prices YoY DEC,2023.0,1.0,13.0,13:30,2023-11-22 11:37:47
Friday January 13 2023,03:00 PM,US,3.0,Michigan Consumer Sentiment Prel JAN,2023.0,1.0,13.0,15:00,2023-11-22 11:37:47
Friday January 13 2023,03:00 PM,US,1.0,Michigan 5 Year Inflation Expectations Prel JAN,2023.0,1.0,13.0,15:00,2023-11-22 11:37:47
Friday January 13 2023,03:00 PM,US,1.0,Michigan Consumer Expectations Prel JAN,2023.0,1.0,13.0,15:00,2023-11-22 11:37:47
Friday January 13 2023,03:00 PM,US,1.0,Michigan Current Conditions Prel JAN,2023.0,1.0,13.0,15:00,2023-11-22 11:37:47
Friday January 13 2023,03:00 PM,US,1.0,Michigan Inflation Expectations Prel JAN,2023.0,1.0,13.0,15:00,2023-11-22 11:37:47
Friday January 13 2023,06:00 PM,US,1.0,Baker Hughes Oil Rig Count JAN/13,2023.0,1.0,13.0,18:00,2023-11-22 11:37:47
Friday January 13 2023,06:00 PM,US,1.0,Baker Hughes Total Rig Count JAN/13,2023.0,1.0,13.0,18:00,2023-11-22 11:37:47
Tuesday January 17 2023,01:30 PM,US,2.0,NY Empire State Manufacturing Index JAN,2023.0,1.0,17.0,13:30,2023-11-22 11:37:47
Tuesday January 17 2023,04:30 PM,US,1.0,3-Month Bill Auction,2023.0,1.0,17.0,16:30,2023-11-22 11:37:47
Tuesday January 17 2023,04:30 PM,US,1.0,6-Month Bill Auction,2023.0,1.0,17.0,16:30,2023-11-22 11:37:47
Wednesday January 18 2023,12:00 AM,US,2.0,MBA 30-Year Mortgage Rate JAN/13,2023.0,1.0,18.0,00:00,2023-11-22 11:37:47
Wednesday January 18 2023,12:00 AM,US,1.0,MBA Mortgage Market Index JAN/13,2023.0,1.0,18.0,00:00,2023-11-22 11:37:47
Wednesday January 18 2023,12:00 AM,US,1.0,MBA Mortgage Refinance Index JAN/13,2023.0,1.0,18.0,00:00,2023-11-22 11:37:47
Wednesday January 18 2023,12:00 AM,US,1.0,MBA Purchase Index JAN/13,2023.0,1.0,18.0,00:00,2023-11-22 11:37:47
Wednesday January 18 2023,12:00 AM,US,1.0,MBA Mortgage Applications JAN/13,2023.0,1.0,18.0,00:00,2023-11-22 11:37:47
Wednesday January 18 2023,01:30 PM,US,3.0,Retail Sales MoM DEC,2023.0,1.0,18.0,13:30,2023-11-22 11:37:47
Wednesday January 18 2023,01:30 PM,US,3.0,PPI MoM DEC,2023.0,1.0,18.0,13:30,2023-11-22 11:37:47
Wednesday January 18 2023,01:30 PM,US,2.0,Core PPI MoM DEC,2023.0,1.0,18.0,13:30,2023-11-22 11:37:47
Wednesday January 18 2023,01:30 PM,US,2.0,Retail Sales Ex Autos MoM DEC,2023.0,1.0,18.0,13:30,2023-11-22 11:37:47
Wednesday January 18 2023,01:30 PM,US,1.0,Retail Sales Ex Gas/Autos MoM DEC,2023.0,1.0,18.0,13:30,2023-11-22 11:37:47
Wednesday January 18 2023,01:30 PM,US,1.0,Retail Sales YoY DEC,2023.0,1.0,18.0,13:30,2023-11-22 11:37:47
Wednesday January 18 2023,01:30 PM,US,1.0,Core PPI YoY DEC,2023.0,1.0,18.0,13:30,2023-11-22 11:37:47
Wednesday January 18 2023,01:30 PM,US,1.0,PPI YoY DEC,2023.0,1.0,18.0,13:30,2023-11-22 11:37:47
Wednesday January 18 2023,01:55 PM,US,1.0,Redbook YoY JAN/14,2023.0,1.0,18.0,13:55,2023-11-22 11:37:47
Wednesday January 18 2023,02:15 PM,US,2.0,Industrial Production YoY DEC,2023.0,1.0,18.0,14:15,2023-11-22 11:37:47
Wednesday January 18 2023,02:15 PM,US,2.0,Industrial Production MoM DEC,2023.0,1.0,18.0,14:15,2023-11-22 11:37:47
Wednesday January 18 2023,02:15 PM,US,1.0,Manufacturing Production YoY DEC,2023.0,1.0,18.0,14:15,2023-11-22 11:37:47
Wednesday January 18 2023,02:15 PM,US,1.0,Manufacturing Production MoM DEC,2023.0,1.0,18.0,14:15,2023-11-22 11:37:47
Wednesday January 18 2023,02:15 PM,US,1.0,Capacity Utilization DEC,2023.0,1.0,18.0,14:15,2023-11-22 11:37:47
Wednesday January 18 2023,03:00 PM,US,2.0,Business Inventories MoM NOV,2023.0,1.0,18.0,15:00,2023-11-22 11:37:47
Wednesday January 18 2023,03:00 PM,US,2.0,NAHB Housing Market Index JAN,2023.0,1.0,18.0,15:00,2023-11-22 11:37:47
Wednesday January 18 2023,03:00 PM,US,1.0,Retail Inventories Ex Autos MoM NOV,2023.0,1.0,18.0,15:00,2023-11-22 11:37:47
Wednesday January 18 2023,06:00 PM,US,1.0,20-Year Bond Auction,2023.0,1.0,18.0,18:00,2023-11-22 11:37:47
Wednesday January 18 2023,09:00 PM,US,2.0,Net Long-term TIC Flows NOV,2023.0,1.0,18.0,21:00,2023-11-22 11:37:47
Wednesday January 18 2023,09:00 PM,US,1.0,Overall Net Capital Flows NOV,2023.0,1.0,18.0,21:00,2023-11-22 11:37:47
Wednesday January 18 2023,09:00 PM,US,1.0,Foreign Bond Investment NOV,2023.0,1.0,18.0,21:00,2023-11-22 11:37:47
Wednesday January 18 2023,09:30 PM,US,2.0,API Crude Oil Stock Change JAN/13,2023.0,1.0,18.0,21:30,2023-11-22 11:37:47
Thursday January 19 2023,01:30 PM,US,3.0,Building Permits Prel DEC,2023.0,1.0,19.0,13:30,2023-11-22 11:37:47
Thursday January 19 2023,01:30 PM,US,2.0,Building Permits MoM Prel DEC,2023.0,1.0,19.0,13:30,2023-11-22 11:37:47
Thursday January 19 2023,01:30 PM,US,2.0,Philadelphia Fed Manufacturing Index JAN,2023.0,1.0,19.0,13:30,2023-11-22 11:37:47
Thursday January 19 2023,01:30 PM,US,2.0,Housing Starts DEC,2023.0,1.0,19.0,13:30,2023-11-22 11:37:47
Thursday January 19 2023,01:30 PM,US,2.0,Housing Starts MoM DEC,2023.0,1.0,19.0,13:30,2023-11-22 11:37:47
Thursday January 19 2023,01:30 PM,US,2.0,Initial Jobless Claims JAN/14,2023.0,1.0,19.0,13:30,2023-11-22 11:37:47
Thursday January 19 2023,01:30 PM,US,1.0,Jobless Claims 4-week Average JAN/14,2023.0,1.0,19.0,13:30,2023-11-22 11:37:47
Thursday January 19 2023,01:30 PM,US,1.0,Philly Fed Business Conditions JAN,2023.0,1.0,19.0,13:30,2023-11-22 11:37:47
Thursday January 19 2023,01:30 PM,US,1.0,Philly Fed CAPEX Index JAN,2023.0,1.0,19.0,13:30,2023-11-22 11:37:47
Thursday January 19 2023,01:30 PM,US,1.0,Philly Fed Employment JAN,2023.0,1.0,19.0,13:30,2023-11-22 11:37:47
Thursday January 19 2023,01:30 PM,US,1.0,Philly Fed New Orders JAN,2023.0,1.0,19.0,13:30,2023-11-22 11:37:47
Thursday January 19 2023,01:30 PM,US,1.0,Philly Fed Prices Paid JAN,2023.0,1.0,19.0,13:30,2023-11-22 11:37:47
Thursday January 19 2023,01:30 PM,US,1.0,Continuing Jobless Claims JAN/07,2023.0,1.0,19.0,13:30,2023-11-22 11:37:47
Thursday January 19 2023,03:30 PM,US,1.0,EIA Natural Gas Stocks Change JAN/13,2023.0,1.0,19.0,15:30,2023-11-22 11:37:47
Thursday January 19 2023,04:00 PM,US,2.0,EIA Gasoline Stocks Change JAN/13,2023.0,1.0,19.0,16:00,2023-11-22 11:37:47
Thursday January 19 2023,04:00 PM,US,2.0,EIA Crude Oil Stocks Change JAN/13,2023.0,1.0,19.0,16:00,2023-11-22 11:37:47
Thursday January 19 2023,04:00 PM,US,1.0,EIA Cushing Crude Oil Stocks Change JAN/13,2023.0,1.0,19.0,16:00,2023-11-22 11:37:47
Thursday January 19 2023,04:00 PM,US,1.0,EIA Distillate Fuel Production Change JAN/13,2023.0,1.0,19.0,16:00,2023-11-22 11:37:47
Thursday January 19 2023,04:00 PM,US,1.0,EIA Distillate Stocks Change JAN/13,2023.0,1.0,19.0,16:00,2023-11-22 11:37:47
Thursday January 19 2023,04:00 PM,US,1.0,EIA Gasoline Production Change JAN/13,2023.0,1.0,19.0,16:00,2023-11-22 11:37:47
Thursday January 19 2023,04:00 PM,US,1.0,EIA Heating Oil Stocks Change JAN/13,2023.0,1.0,19.0,16:00,2023-11-22 11:37:47
Thursday January 19 2023,04:00 PM,US,1.0,EIA Refinery Crude Runs Change JAN/13,2023.0,1.0,19.0,16:00,2023-11-22 11:37:47
Thursday January 19 2023,04:00 PM,US,1.0,EIA Crude Oil Imports Change JAN/13,2023.0,1.0,19.0,16:00,2023-11-22 11:37:47
Thursday January 19 2023,04:30 PM,US,1.0,4-Week Bill Auction,2023.0,1.0,19.0,16:30,2023-11-22 11:37:47
Thursday January 19 2023,04:30 PM,US,1.0,8-Week Bill Auction,2023.0,1.0,19.0,16:30,2023-11-22 11:37:47
Thursday January 19 2023,06:00 PM,US,1.0,10-Year TIPS Auction,2023.0,1.0,19.0,18:00,2023-11-22 11:37:47
Friday January 20 2023,03:00 PM,US,2.0,Existing Home Sales DEC,2023.0,1.0,20.0,15:00,2023-11-22 11:37:47
Friday January 20 2023,03:00 PM,US,2.0,Existing Home Sales MoM DEC,2023.0,1.0,20.0,15:00,2023-11-22 11:37:47
Friday January 20 2023,06:00 PM,US,1.0,Baker Hughes Oil Rig Count JAN/20,2023.0,1.0,20.0,18:00,2023-11-22 11:37:47
Friday January 20 2023,06:00 PM,US,1.0,Baker Hughes Total Rig Count JAN/20,2023.0,1.0,20.0,18:00,2023-11-22 11:37:47
Monday January 23 2023,03:00 PM,US,1.0,CB Leading Index MoM DEC,2023.0,1.0,23.0,15:00,2023-11-22 11:37:47
Monday January 23 2023,04:30 PM,US,1.0,3-Month Bill Auction,2023.0,1.0,23.0,16:30,2023-11-22 11:37:47
Monday January 23 2023,04:30 PM,US,1.0,6-Month Bill Auction,2023.0,1.0,23.0,16:30,2023-11-22 11:37:47
Tuesday January 24 2023,01:55 PM,US,1.0,Redbook YoY JAN/21,2023.0,1.0,24.0,13:55,2023-11-22 11:37:47
Tuesday January 24 2023,02:45 PM,US,2.0,S&P Global Composite PMI Flash JAN,2023.0,1.0,24.0,14:45,2023-11-22 11:37:47
Tuesday January 24 2023,02:45 PM,US,2.0,S&P Global Manufacturing PMI Flash JAN,2023.0,1.0,24.0,14:45,2023-11-22 11:37:47
Tuesday January 24 2023,02:45 PM,US,2.0,S&P Global Services PMI Flash JAN,2023.0,1.0,24.0,14:45,2023-11-22 11:37:47
Tuesday January 24 2023,03:00 PM,US,1.0,Richmond Fed Manufacturing Index JAN,2023.0,1.0,24.0,15:00,2023-11-22 11:37:47
Tuesday January 24 2023,03:00 PM,US,1.0,Richmond Fed Manufacturing Shipments Index JAN,2023.0,1.0,24.0,15:00,2023-11-22 11:37:47
Tuesday January 24 2023,03:00 PM,US,1.0,Richmond Fed Services Index JAN,2023.0,1.0,24.0,15:00,2023-11-22 11:37:47
Tuesday January 24 2023,04:30 PM,US,1.0,52-Week Bill Auction,2023.0,1.0,24.0,16:30,2023-11-22 11:37:47
Tuesday January 24 2023,06:00 PM,US,1.0,2-Year Note Auction,2023.0,1.0,24.0,18:00,2023-11-22 11:37:47
Tuesday January 24 2023,09:30 PM,US,2.0,API Crude Oil Stock Change JAN/20,2023.0,1.0,24.0,21:30,2023-11-22 11:37:47
Wednesday January 25 2023,12:00 AM,US,2.0,MBA 30-Year Mortgage Rate JAN/20,2023.0,1.0,25.0,00:00,2023-11-22 11:37:47
Wednesday January 25 2023,12:00 AM,US,1.0,MBA Mortgage Market Index JAN/20,2023.0,1.0,25.0,00:00,2023-11-22 11:37:47
Wednesday January 25 2023,12:00 AM,US,1.0,MBA Mortgage Refinance Index JAN/20,2023.0,1.0,25.0,00:00,2023-11-22 11:37:47
Wednesday January 25 2023,12:00 AM,US,1.0,MBA Purchase Index JAN/20,2023.0,1.0,25.0,00:00,2023-11-22 11:37:47
Wednesday January 25 2023,12:00 AM,US,1.0,MBA Mortgage Applications JAN/20,2023.0,1.0,25.0,00:00,2023-11-22 11:37:47
Wednesday January 25 2023,03:30 PM,US,2.0,EIA Crude Oil Stocks Change JAN/20,2023.0,1.0,25.0,15:30,2023-11-22 11:37:47
Wednesday January 25 2023,03:30 PM,US,2.0,EIA Gasoline Stocks Change JAN/20,2023.0,1.0,25.0,15:30,2023-11-22 11:37:47
Wednesday January 25 2023,03:30 PM,US,1.0,EIA Heating Oil Stocks Change JAN/20,2023.0,1.0,25.0,15:30,2023-11-22 11:37:47
Wednesday January 25 2023,03:30 PM,US,1.0,EIA Refinery Crude Runs Change JAN/20,2023.0,1.0,25.0,15:30,2023-11-22 11:37:47
Wednesday January 25 2023,03:30 PM,US,1.0,EIA Cushing Crude Oil Stocks Change JAN/20,2023.0,1.0,25.0,15:30,2023-11-22 11:37:47
Wednesday January 25 2023,03:30 PM,US,1.0,EIA Distillate Fuel Production Change JAN/20,2023.0,1.0,25.0,15:30,2023-11-22 11:37:47
Wednesday January 25 2023,03:30 PM,US,1.0,EIA Distillate Stocks Change JAN/20,2023.0,1.0,25.0,15:30,2023-11-22 11:37:47
Wednesday January 25 2023,03:30 PM,US,1.0,EIA Gasoline Production Change JAN/20,2023.0,1.0,25.0,15:30,2023-11-22 11:37:47
Wednesday January 25 2023,03:30 PM,US,1.0,EIA Crude Oil Imports Change JAN/20,2023.0,1.0,25.0,15:30,2023-11-22 11:37:47
Wednesday January 25 2023,04:30 PM,US,1.0,2-Year FRN Auction,2023.0,1.0,25.0,16:30,2023-11-22 11:37:47
Wednesday January 25 2023,06:00 PM,US,1.0,5-Year Note Auction,2023.0,1.0,25.0,18:00,2023-11-22 11:37:47
Thursday January 26 2023,01:30 PM,US,3.0,Durable Goods Orders MoM DEC,2023.0,1.0,26.0,13:30,2023-11-22 11:37:47
Thursday January 26 2023,01:30 PM,US,2.0,Retail Inventories Ex Autos MoM Adv DEC,2023.0,1.0,26.0,13:30,2023-11-22 11:37:47
Thursday January 26 2023,01:30 PM,US,2.0,Wholesale Inventories MoM Adv DEC,2023.0,1.0,26.0,13:30,2023-11-22 11:37:47
Thursday January 26 2023,01:30 PM,US,2.0,Durable Goods Orders Ex Transp MoM DEC,2023.0,1.0,26.0,13:30,2023-11-22 11:37:47
Thursday January 26 2023,01:30 PM,US,2.0,GDP Price Index QoQ Adv Q4,2023.0,1.0,26.0,13:30,2023-11-22 11:37:47
Thursday January 26 2023,01:30 PM,US,2.0,GDP Growth Rate QoQ Adv Q4,2023.0,1.0,26.0,13:30,2023-11-22 11:37:47
Thursday January 26 2023,01:30 PM,US,2.0,Goods Trade Balance Adv DEC,2023.0,1.0,26.0,13:30,2023-11-22 11:37:47
Thursday January 26 2023,01:30 PM,US,2.0,Initial Jobless Claims JAN/21,2023.0,1.0,26.0,13:30,2023-11-22 11:37:47
Thursday January 26 2023,01:30 PM,US,1.0,Jobless Claims 4-week Average JAN/21,2023.0,1.0,26.0,13:30,2023-11-22 11:37:47
Thursday January 26 2023,01:30 PM,US,1.0,Non Defense Goods Orders Ex Air DEC,2023.0,1.0,26.0,13:30,2023-11-22 11:37:47
Thursday January 26 2023,01:30 PM,US,1.0,PCE Prices QoQ Adv Q4,2023.0,1.0,26.0,13:30,2023-11-22 11:37:47
Thursday January 26 2023,01:30 PM,US,1.0,Real Consumer Spending QoQ Adv Q4,2023.0,1.0,26.0,13:30,2023-11-22 11:37:47
Thursday January 26 2023,01:30 PM,US,1.0,GDP Sales QoQ Adv Q4,2023.0,1.0,26.0,13:30,2023-11-22 11:37:47
Thursday January 26 2023,01:30 PM,US,1.0,Durable Goods Orders ex Defense MoM DEC,2023.0,1.0,26.0,13:30,2023-11-22 11:37:47
Thursday January 26 2023,01:30 PM,US,1.0,Continuing Jobless Claims JAN/14,2023.0,1.0,26.0,13:30,2023-11-22 11:37:47
Thursday January 26 2023,01:30 PM,US,1.0,Core PCE Prices QoQ Adv Q4,2023.0,1.0,26.0,13:30,2023-11-22 11:37:47
Thursday January 26 2023,03:00 PM,US,2.0,New Home Sales DEC,2023.0,1.0,26.0,15:00,2023-11-22 11:37:47
Thursday January 26 2023,03:00 PM,US,2.0,New Home Sales MoM DEC,2023.0,1.0,26.0,15:00,2023-11-22 11:37:47
Thursday January 26 2023,03:30 PM,US,1.0,EIA Natural Gas Stocks Change JAN/20,2023.0,1.0,26.0,15:30,2023-11-22 11:37:47
Thursday January 26 2023,04:00 PM,US,1.0,Kansas Fed Composite Index JAN,2023.0,1.0,26.0,16:00,2023-11-22 11:37:47
Thursday January 26 2023,04:00 PM,US,1.0,Kansas Fed Manufacturing Index JAN,2023.0,1.0,26.0,16:00,2023-11-22 11:37:47
Thursday January 26 2023,04:30 PM,US,1.0,4-Week Bill Auction,2023.0,1.0,26.0,16:30,2023-11-22 11:37:47
Thursday January 26 2023,04:30 PM,US,1.0,8-Week Bill Auction,2023.0,1.0,26.0,16:30,2023-11-22 11:37:47
Thursday January 26 2023,06:00 PM,US,1.0,7-Year Note Auction,2023.0,1.0,26.0,18:00,2023-11-22 11:37:47
Thursday January 26 2023,08:00 PM,US,1.0,Building Permits Final DEC,2023.0,1.0,26.0,20:00,2023-11-22 11:37:47
Thursday January 26 2023,08:00 PM,US,1.0,Building Permits MoM Final DEC,2023.0,1.0,26.0,20:00,2023-11-22 11:37:47
Thursday January 26 2023,08:00 PM,US,1.0,Chicago Fed National Activity Index NOV,2023.0,1.0,26.0,20:00,2023-11-22 11:37:47
Thursday January 26 2023,08:00 PM,US,1.0,Chicago Fed National Activity Index DEC,2023.0,1.0,26.0,20:00,2023-11-22 11:37:47
Friday January 27 2023,01:30 PM,US,3.0,Personal Income MoM DEC,2023.0,1.0,27.0,13:30,2023-11-22 11:37:47
Friday January 27 2023,01:30 PM,US,3.0,Personal Spending MoM DEC,2023.0,1.0,27.0,13:30,2023-11-22 11:37:47
